x,y,z
-0.28,0.17400000000000002,0.43899999999999995
-0.2789999999999999,0.12100000000000002,0.477
-0.2729999999999999,0.12100000000000002,0.46099999999999997
-0.2909999999999999,0.093,0.36599999999999994
-0.30699999999999994,0.101,0.46299999999999997
-0.29499999999999993,0.12000000000000002,0.43899999999999995
-0.30000000000000004,0.097,0.45699999999999996
-0.29800000000000004,0.09100000000000003,0.44399999999999995
-0.30400000000000005,0.07200000000000001,0.44099999999999995
-0.30499999999999994,0.094,0.44099999999999995
-0.30299999999999994,0.08400000000000002,0.45199999999999996
-0.30499999999999994,0.092,0.44299999999999995
-0.31099999999999994,0.10300000000000001,0.43799999999999994
-0.29899999999999993,0.10400000000000001,0.45299999999999996
-0.31600000000000006,0.10700000000000001,0.469
-0.30899999999999994,0.101,0.46499999999999997
-0.30699999999999994,0.10400000000000001,0.46599999999999997
-0.30200000000000005,0.095,0.45099999999999996
-0.30000000000000004,0.098,0.44599999999999995
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.337,-0.050000000000000044,-0.064
0.10800000000000001,-0.09799999999999998,0.132
0.13899999999999998,0.1419999999999999,0.246
0.19299999999999998,-0.236,-0.08900000000000001
0.24499999999999997,-0.22399999999999998,0.192
0.037000000000000005,-0.041000000000000036,-0.281
0.06199999999999997,-0.08500000000000008,-0.14700000000000002
-0.12300000000000001,-0.04300000000000004,-0.23200000000000004
-0.114,-0.10099999999999998,-0.245
0.014999999999999986,-0.30800000000000005,-0.15700000000000003
0.06399999999999997,-0.051000000000000045,-0.18
0.05000000000000002,-0.18000000000000005,0.008999999999999994
0.154,-0.018000000000000016,-0.22900000000000004
0.12599999999999997,-0.18500000000000005,-0.49400000000000005
0.05300000000000002,-0.06900000000000006,-0.273
-0.09,0.009000000000000008,-0.196
0.05200000000000002,-0.09499999999999997,-0.20600000000000002
0.097,-0.11299999999999999,-0.192
0.10300000000000001,-0.14700000000000002,-0.22400000000000003
0.11699999999999997,-0.14800000000000002,-0.23200000000000004
0.161,-0.16800000000000004,-0.18
0.01899999999999999,-0.17200000000000004,-0.21400000000000002
-0.0030000000000000027,-0.010000000000000009,-0.23000000000000004
0.23700000000000002,0.038000000000000034,-0.09899999999999999
0.166,-0.20300000000000007,-0.20400000000000001
0.04200000000000001,-0.16000000000000003,-0.35500000000000004
0.06499999999999997,-0.14500000000000002,-0.28800000000000003
-0.08000000000000002,-0.07100000000000006,-0.328
0.144,-0.131,-0.338
0.048000000000000015,-0.15200000000000002,-0.246
0.094,-0.18100000000000005,-0.242
0.05699999999999997,-0.17400000000000004,-0.34700000000000003
-0.06,-0.026000000000000023,-0.36000000000000004
-0.038000000000000006,-0.15700000000000003,-0.391
-0.309,-0.31800000000000006,-0.741
0.398,-0.040000000000000036,-0.303
-0.15200000000000002,-0.39,-0.316
-0.096,0.0010000000000000009,-0.202
0.258,-0.615,-0.569
0.30700000000000005,-1.037,-0.514
-2.225,1.099,-1.833
-1.756,1.005,-1.784
0.535,-0.537,-0.839
0.10900000000000001,-0.06600000000000006,-0.5
0.264,-0.256,-0.037000000000000005
0.5850000000000001,-0.445,-0.338
0.164,-0.04500000000000004,-0.465
-0.265,-0.544,-0.22400000000000003
-0.325,0.08199999999999996,-0.576
0.00799999999999998,-0.466,-0.48200000000000004
0.386,-0.354,-0.40900000000000003
-0.034,-0.513,-1.0919999999999999
-0.23700000000000002,-0.849,-0.303
0.625,-0.51,-0.020000000000000004
-1.212,0.10499999999999998,-1.8499999999999999
0.269,-1.881,0.041999999999999996
-1.7670000000000001,0.399,-1.414
-0.45,-0.31200000000000006,-0.5469999999999999
0.049000000000000016,-0.357,-0.5539999999999999
0.41600000000000004,-0.462,-1.125
0.028999999999999998,-0.262,-0.038000000000000006
-0.10800000000000001,-0.928,-0.512
0.735,-0.41800000000000004,-1.453
-0.86,0.7509999999999999,-1.321
-1.4140000000000001,-1.645,-0.84
0.561,-2.042,0.509
-0.5660000000000001,-0.252,-1.5839999999999999
1.6669999999999998,-2.895,-1.087
1.714,1.099,-0.455
-0.946,-0.20300000000000007,0.5690000000000001
0.749,-2.801,-1.789
-1.296,-1.122,-0.246
1.645,0.9510000000000001,1.688
-0.754,1.098,0.20700000000000002
0.373,-2.409,-1.954
1.762,-0.48700000000000004,0.189
0.9009999999999999,1.099,-0.466
-1.4060000000000001,-0.776,-0.837
-1.177,-0.356,-1.257
-0.392,-0.919,-0.596
1.769,1.099,0.309
0.42800000000000005,-2.725,-1.379
1.769,1.099,1.2670000000000001
-0.643,-2.895,-1.764
1.6749999999999998,1.099,1.127
1.5419999999999998,-2.895,-1.942
-1.157,-0.804,-0.36100000000000004
-1.528,-1.831,-1.954
0.532,-0.382,-0.29800000000000004
0.603,0.498,-1.668
1.577,-2.637,1.987
1.769,0.252,1.372
1.42,-2.875,-1.954
0.482,-0.6040000000000001,0.064
0.63,0.19500000000000006,-1.954
0.85,0.6039999999999999,-0.6499999999999999
-0.383,-0.28300000000000003,0.178
0.586,-1.174,-0.085
-1.361,0.9710000000000001,-1.816
0.014999999999999986,-1.518,-0.21400000000000002
-0.15300000000000002,1.099,-1.036
-0.751,-1.084,0.771
-0.253,-2.073,-0.581
0.62,1.099,0.041999999999999996
-0.663,-1.018,-0.9909999999999999
1.682,-2.416,-1.2309999999999999
0.621,-0.501,0.044
1.769,0.9219999999999999,0.487
-0.42400000000000004,-0.802,1.003
-1.82,-1.627,-1.035
1.029,0.8360000000000001,-0.9929999999999999
-1.104,-1.223,0.03
-1.168,-1.44,-1.954
-1.75,-1.133,-0.181
0.7779999999999999,0.488,-0.748
-1.1340000000000001,-1.079,-1.295
1.732,-0.753,-1.954
1.769,-1.8820000000000001,1.604
-0.07500000000000001,-1.353,0.148
1.769,-1.067,0.8540000000000001
0.03899999999999998,-0.04300000000000004,0.010000000000000009
0.04999999999999999,-0.06000000000000005,-0.03699999999999998
0.055999999999999994,-0.05500000000000005,-0.056999999999999995
-0.07500000000000001,-0.04200000000000004,-0.11699999999999999
0.07999999999999999,-0.11599999999999999,0.031
-0.08000000000000002,0.08299999999999996,0.007000000000000006
0.005999999999999978,-0.07299999999999995,0.027999999999999997
0.208,-0.31999999999999995,-0.09999999999999998
-0.02400000000000002,-0.09899999999999998,-0.14500000000000002
0.062,0.08599999999999997,-0.121
0.12799999999999997,-0.01200000000000001,-0.16399999999999998
0.204,-0.052000000000000046,0.019000000000000017
0.07399999999999998,-0.07599999999999996,0.02100000000000002
-0.469,-0.051000000000000045,0.225
0.44199999999999995,-0.348,-0.267
0.31899999999999995,-0.05900000000000005,-0.275
0.206,0.009000000000000008,0.07600000000000001
0.356,-0.22499999999999998,-0.186
0.07399999999999998,0.359,-0.03899999999999998
0.29100000000000004,-0.18700000000000006,-0.404
0.169,-0.20899999999999996,-0.07100000000000001
0.219,-0.18000000000000005,-0.08699999999999997
0.23999999999999996,-0.16000000000000003,-0.069
-0.02400000000000002,-0.5940000000000001,0.05000000000000002
0.045999999999999985,0.20999999999999996,-0.33599999999999997
-0.28400000000000003,-0.05400000000000005,-0.20700000000000002
-0.20400000000000001,-0.28700000000000003,-0.16899999999999998
0.095,0.15599999999999992,-0.15899999999999997
0.233,-0.21899999999999997,-0.10299999999999998
0.092,-0.18600000000000005,-0.31599999999999995
-0.129,0.1299999999999999,-0.31899999999999995
0.035,0.049000000000000044,-0.179
-0.133,0.14500000000000002,-0.29600000000000004
-0.221,-0.249,-0.603
0.05299999999999999,-0.21299999999999997,-0.605
0.171,-0.30200000000000005,0.219
0.345,-0.22599999999999998,-0.28900000000000003
0.211,-0.433,-0.29800000000000004
0.30899999999999994,-0.443,-0.236
0.45699999999999996,-0.735,-0.241
0.43499999999999994,-0.502,-0.181
0.472,-0.674,-0.275
0.476,-0.922,-0.44999999999999996
0.485,-0.751,-0.252
0.37,-0.738,-0.367
0.44799999999999995,-0.453,-0.20799999999999996
0.33499999999999996,-0.775,-0.43099999999999994
-0.019000000000000017,-0.827,-0.608
0.23900000000000002,-0.415,-0.04799999999999999
0.273,-0.11199999999999999,-0.272
0.164,-0.28600000000000003,-0.41000000000000003
-0.10300000000000001,-0.13,-0.132
-0.20800000000000002,-0.05500000000000005,0.059
-0.2,-0.10299999999999998,-0.14
-0.131,-0.09399999999999997,-0.063
1.641,-0.135,-0.625
0.152,-0.402,-0.173
0.157,-0.16400000000000003,-0.010000000000000009
0.094,-0.015000000000000013,0.038000000000000006
0.092,-0.10799999999999998,0.128
0.12899999999999998,-0.02300000000000002,0.17200000000000001
0.062,0.0,0.08700000000000002
0.057999999999999996,-0.031000000000000028,0.14500000000000002
0.11799999999999997,-0.07799999999999996,0.135
0.11400000000000002,-0.029000000000000026,0.169
0.12099999999999997,-0.04700000000000004,0.195
0.10700000000000001,-0.041000000000000036,0.17500000000000002
0.11599999999999996,-0.08499999999999996,0.10900000000000001
0.158,-0.08399999999999996,0.20900000000000002
0.17300000000000001,-0.07699999999999996,0.21300000000000002
0.12599999999999997,-0.07899999999999996,-0.024999999999999967
0.31099999999999994,-0.244,0.02200000000000002
0.31399999999999995,-0.129,-0.062
0.12299999999999997,-0.10799999999999998,-0.136
0.365,-0.09499999999999997,-0.069
-0.203,-0.0020000000000000018,-0.251
0.262,-0.18500000000000005,-0.126
0.231,-0.257,-0.192
-0.23500000000000001,0.14300000000000002,-0.484
0.263,-0.485,-0.352
0.24799999999999997,-0.28700000000000003,-0.352
0.08099999999999999,-0.28900000000000003,-0.396
0.217,-0.46,-0.31399999999999995
0.11799999999999997,-0.11099999999999999,-0.30999999999999994
0.29900000000000004,-0.414,-0.262
0.28300000000000003,-0.35,-0.29300000000000004
0.221,-0.33799999999999997,-0.256
0.229,-0.264,-0.236
0.063,-0.21899999999999997,-0.196
0.07699999999999999,-0.14500000000000002,-0.10199999999999998
0.11999999999999997,-0.21099999999999997,0.0040000000000000036
0.031,-0.11499999999999999,-0.11299999999999999
0.061,-0.10399999999999998,-0.16399999999999998
0.11100000000000002,-0.139,-0.131
0.167,-0.22199999999999998,-0.09899999999999998
0.13499999999999998,-0.16100000000000003,-0.07400000000000001
0.147,-0.17300000000000004,-0.11299999999999999
0.13799999999999998,-0.18500000000000005,-0.057999999999999996
0.13499999999999998,-0.138,-0.08100000000000002
0.11300000000000002,-0.11399999999999999,-0.022999999999999965
0.12099999999999997,-0.11599999999999999,-0.11599999999999999
0.12399999999999997,-0.132,-0.12
0.17,-0.126,-0.182
0.147,-0.16200000000000003,-0.05099999999999999
0.101,-0.11399999999999999,0.01100000000000001
0.144,-0.09599999999999997,-0.061
0.19199999999999998,-0.16400000000000003,-0.04199999999999998
0.12199999999999997,-0.08899999999999997,-0.08000000000000002
0.18099999999999997,-0.137,-0.067
0.07699999999999999,-0.09399999999999997,-0.10399999999999998
0.19299999999999998,-0.119,-0.10799999999999998
0.165,-0.16400000000000003,-0.020999999999999963
0.17500000000000002,-0.21299999999999997,-0.08299999999999996
0.226,-0.25,-0.20899999999999996
0.20199999999999999,-0.249,-0.257
0.212,-0.134,-0.13
0.153,-0.22799999999999998,-0.196
0.147,-0.22499999999999998,-0.181
0.13999999999999999,-0.16800000000000004,-0.10999999999999999
0.11999999999999997,-0.19999999999999996,-0.2
-0.01100000000000001,0.11199999999999999,0.122
0.006000000000000005,0.253,0.34099999999999997
-0.217,0.257,0.45399999999999996
-0.07899999999999999,0.22899999999999998,0.1429999999999999
-0.07899999999999999,0.031000000000000028,0.014000000000000012
0.08200000000000002,-0.008000000000000007,0.19399999999999995
-0.01100000000000001,0.125,0.1439999999999999
0.02400000000000002,0.08799999999999997,0.20699999999999996
-0.028000000000000025,0.14500000000000002,0.18899999999999995
0.03699999999999998,0.10999999999999999,0.20199999999999996
-0.22499999999999998,0.09599999999999997,0.13
0.016000000000000014,0.15800000000000003,0.27099999999999996
-0.04899999999999999,0.21299999999999997,0.23999999999999994
0.010000000000000009,0.23399999999999999,0.30499999999999994
-0.07599999999999998,0.23299999999999998,0.26599999999999996
-0.055999999999999994,0.22999999999999998,0.287
0.0,0.245,0.32599999999999996
-0.04199999999999998,0.20899999999999996,0.351
0.017000000000000015,0.257,0.355
0.015000000000000013,0.22599999999999998,0.39999999999999997
-0.015000000000000013,0.255,0.33699999999999997
0.030000000000000027,0.23099999999999998,0.349
0.03300000000000003,0.18899999999999995,0.40099999999999997
-0.0040000000000000036,0.23299999999999998,0.354
0.044999999999999984,0.22399999999999998,0.37799999999999995
0.029000000000000026,0.22699999999999998,0.39199999999999996
0.030000000000000027,0.22299999999999998,0.39099999999999996
0.03300000000000003,0.22299999999999998,0.38699999999999996
0.0020000000000000018,0.242,0.36699999999999994
0.02200000000000002,0.237,0.347
0.034999999999999976,0.21799999999999997,0.43399999999999994
0.03200000000000003,0.23199999999999998,0.37699999999999995
-0.008000000000000007,0.22299999999999998,0.34299999999999997
0.01200000000000001,0.19899999999999995,0.346
-0.10200000000000001,0.16400000000000003,0.21099999999999997
-0.121,0.17699999999999994,0.17599999999999993
-0.11099999999999999,-0.006000000000000005,0.010000000000000009
-0.01100000000000001,0.136,0.15399999999999991
0.178,0.06699999999999995,0.23799999999999993
0.03300000000000003,0.031000000000000028,0.1429999999999999
0.09000000000000002,0.09399999999999997,0.23299999999999998
0.179,-0.04200000000000004,0.123
0.16699999999999998,-0.05399999999999999,0.15399999999999991
0.14700000000000002,0.15200000000000002,0.30899999999999994
0.132,0.09299999999999997,0.33199999999999996
0.10599999999999998,0.17000000000000004,0.34099999999999997
0.129,0.11599999999999999,0.345
0.128,0.138,0.38399999999999995
0.07600000000000001,0.17499999999999993,0.32999999999999996
0.11299999999999999,0.17899999999999994,0.347
0.10099999999999998,0.19999999999999996,0.353
0.09000000000000002,0.23299999999999998,0.30799999999999994
0.07400000000000001,0.14900000000000002,0.37799999999999995
-0.034999999999999976,0.21899999999999997,0.35
-0.006000000000000005,0.18999999999999995,0.37199999999999994
-0.0040000000000000036,0.20699999999999996,0.296
-0.057999999999999996,0.28300000000000003,0.294
0.019000000000000017,0.19199999999999995,0.285
-0.019000000000000017,0.19499999999999995,0.33999999999999997
-0.010000000000000009,0.18899999999999995,0.295
-0.018000000000000016,0.21599999999999997,0.285
-0.02899999999999997,0.19399999999999995,0.296
-0.05499999999999999,0.237,0.27399999999999997
-0.006000000000000005,0.22399999999999998,0.30699999999999994
-0.013000000000000012,0.17000000000000004,0.36699999999999994
-0.04299999999999998,0.265,0.25899999999999995
-0.11599999999999999,0.22999999999999998,0.33699999999999997
-0.027000000000000024,0.268,0.295
-0.068,0.26,0.32799999999999996
-0.03799999999999998,0.21799999999999997,0.295
-0.092,0.27,0.31699999999999995
-0.045999999999999985,0.20099999999999996,0.30399999999999994
-0.07500000000000001,0.18499999999999994,0.288
-0.04999999999999999,0.268,0.32199999999999995
-0.12,0.28700000000000003,0.289
-0.063,0.29999999999999993,0.25899999999999995
-0.10699999999999998,0.20699999999999996,0.36899999999999994
-0.141,0.34099999999999997,0.24799999999999994
-0.15,0.19799999999999995,0.358
-0.03699999999999998,0.17100000000000004,0.27799999999999997
-0.045999999999999985,0.19799999999999995,0.26799999999999996
-0.027000000000000024,0.22399999999999998,0.349
-0.008000000000000007,0.28900000000000003,0.30499999999999994
-0.135,0.246,0.31299999999999994
0.020000000000000018,0.245,0.411
-0.030999999999999972,0.28400000000000003,0.39999999999999997
0.0030000000000000027,0.22999999999999998,0.43099999999999994
-0.03999999999999998,0.29500000000000004,0.45199999999999996
-0.017000000000000015,0.23299999999999998,0.419
-0.04999999999999999,0.31399999999999995,0.418
-0.026000000000000023,0.246,0.413
0.028000000000000025,0.242,0.46499999999999997
-0.009000000000000008,0.30799999999999994,0.421
-0.033999999999999975,0.28700000000000003,0.46799999999999997
-0.064,0.29000000000000004,0.37899999999999995
-0.04299999999999998,0.29200000000000004,0.45799999999999996
-0.01100000000000001,0.28500000000000003,0.41
-0.045999999999999985,0.238,0.32399999999999995
-0.138,0.266,0.27999999999999997
-0.07599999999999998,0.263,0.25299999999999995
-0.096,0.253,0.30199999999999994
-0.07200000000000001,0.20899999999999996,0.26899999999999996
-0.057999999999999996,0.25,0.36999999999999994
-0.1,0.22899999999999998,0.31899999999999995
-0.035999999999999976,0.22299999999999998,0.32499999999999996
-0.09,0.22399999999999998,0.27499999999999997
-0.009000000000000008,0.21699999999999997,0.15699999999999992
-0.027000000000000024,0.16000000000000003,0.31099999999999994
0.0050000000000000044,0.19799999999999995,0.138
0.016000000000000014,0.18299999999999994,0.31599999999999995
0.018000000000000016,0.18899999999999995,0.32999999999999996
-0.009000000000000008,0.21599999999999997,0.344
0.010000000000000009,0.22999999999999998,0.285
-0.03999999999999998,0.246,0.37899999999999995
0.046999999999999986,0.17200000000000004,0.27999999999999997
-0.009000000000000008,0.19199999999999995,0.38099999999999995
0.017000000000000015,0.20499999999999996,0.349
0.014000000000000012,0.17400000000000004,0.351
0.0030000000000000027,0.19899999999999995,0.36099999999999993
0.009000000000000008,0.252,0.33499999999999996
-0.038,0.009000000000000008,0.094
-0.056,0.051000000000000045,0.07899999999999999
0.03,0.09099999999999997,0.16999999999999998
0.006,0.026000000000000023,0.133
-0.023,0.17200000000000004,0.057999999999999996
-0.06,-0.14300000000000002,0.177
-0.147,0.08599999999999997,0.15
-0.067,-0.15800000000000003,0.264
0.043,0.17600000000000005,-0.019000000000000017
-0.129,0.06499999999999995,0.056999999999999995
-0.098,0.04200000000000004,0.07599999999999998
-0.051,-0.406,0.093
0.138,0.6509999999999999,0.6459999999999999
-0.149,0.3689999999999999,0.302
0.276,-0.276,0.142
-0.019,0.4129999999999999,0.653
0.241,0.22000000000000008,0.33899999999999997
0.319,0.8210000000000001,-0.013000000000000012
-0.841,-1.208,0.396
-1.149,-0.8,0.242
-1.153,-0.799,0.242
-1.152,-0.801,0.245
-1.151,-0.802,0.244
-1.169,-0.763,0.238
-1.151,-0.799,0.247
-1.151,-0.798,0.25
-1.151,-0.797,0.249
-1.153,-0.798,0.251
-1.152,-0.8,0.248
-1.153,-0.801,0.25
-1.152,-0.8,0.248
-1.152,-0.802,0.249
-1.152,-0.8,0.25
-1.231,-0.857,0.314
-1.766,-1.212,-0.238
-1.791,-0.756,0.474
-1.186,-0.826,0.173
-1.425,-0.8240000000000001,0.376
-1.245,-1.067,0.08299999999999999
-1.463,-0.73,0.743
-1.181,-0.799,0.351
-1.146,-0.751,0.26
-1.157,-0.736,0.258
-1.067,-0.95,0.352
-1.23,-0.761,0.15999999999999998
-1.166,-0.718,0.189
-1.138,-0.71,0.193
-1.119,-0.795,0.19799999999999998
-1.196,-0.7010000000000001,0.188
-1.125,-0.722,0.17099999999999999
-1.151,-0.712,0.187
-1.173,-0.829,0.187
-1.132,-0.716,0.176
-1.164,-0.723,0.16699999999999998
-1.183,-0.714,0.148
-1.133,-0.7090000000000001,0.174
-1.135,-0.714,0.173
-1.064,-0.751,0.191
-1.164,-0.792,0.133
-1.155,-0.655,0.33899999999999997
-1.132,-0.794,0.183
-1.032,-0.692,0.189
-1.103,-0.7010000000000001,0.22299999999999998
-1.172,-0.69,0.11499999999999999
-1.188,-0.678,0.07299999999999998
-0.974,-0.773,0.248
-1.194,-0.706,0.218
-1.085,-0.634,0.253
-0.855,-0.736,0.192
-1.174,-0.71,0.147
